CMDLINE python demo_DEQ.py
MEM 1313.531250 1727969404.5639
MEM 1313.531250 1727969404.6642
MEM 1313.531250 1727969404.7644
MEM 1313.531250 1727969404.8648
MEM 1313.531250 1727969404.9651
MEM 1313.531250 1727969405.0653
MEM 1313.531250 1727969405.1656
MEM 1313.531250 1727969405.2659
MEM 1313.531250 1727969405.3663
MEM 1313.531250 1727969405.4665
MEM 1313.531250 1727969405.5669
MEM 1313.531250 1727969405.6672
MEM 1313.531250 1727969405.7675
MEM 1313.531250 1727969405.8678
MEM 1313.531250 1727969405.9681
MEM 1313.531250 1727969406.0684
MEM 1313.531250 1727969406.1687
MEM 1313.531250 1727969406.2690
MEM 1313.531250 1727969406.3692
MEM 1313.531250 1727969406.4695
MEM 1313.531250 1727969406.5698
MEM 1313.531250 1727969406.6701
MEM 1313.531250 1727969406.7704
MEM 1313.531250 1727969406.8706
MEM 1313.531250 1727969406.9709
MEM 1313.531250 1727969407.0713
MEM 1313.531250 1727969407.1716
MEM 1313.531250 1727969407.2719
MEM 1313.531250 1727969407.3722
MEM 1313.531250 1727969407.4725
MEM 1313.531250 1727969407.5728
MEM 1313.531250 1727969407.6732
MEM 1313.531250 1727969407.7735
MEM 1313.531250 1727969407.8738
MEM 1313.531250 1727969407.9741
MEM 1313.531250 1727969408.0745
MEM 1313.531250 1727969408.1748
MEM 1313.531250 1727969408.2751
MEM 1313.531250 1727969408.3754
MEM 1313.531250 1727969408.4758
MEM 1313.531250 1727969408.5761
MEM 1313.531250 1727969408.6764
MEM 1313.531250 1727969408.7766
MEM 1313.531250 1727969408.8769
MEM 1313.531250 1727969408.9772
MEM 1313.531250 1727969409.0775
MEM 1313.531250 1727969409.1778
MEM 1313.531250 1727969409.2781
MEM 1313.542969 1727969409.3784
MEM 1313.542969 1727969409.4787
MEM 1313.542969 1727969409.5790
MEM 1313.542969 1727969409.6794
MEM 1313.542969 1727969409.7797
MEM 1313.542969 1727969409.8800
MEM 1313.542969 1727969409.9803
MEM 1313.542969 1727969410.0807
MEM 1313.542969 1727969410.1810
MEM 1313.542969 1727969410.2813
MEM 1313.542969 1727969410.3816
MEM 1313.542969 1727969410.4820
MEM 1313.542969 1727969410.5823
MEM 1313.542969 1727969410.6826
MEM 1313.542969 1727969410.7829
MEM 1313.542969 1727969410.8832
MEM 1313.542969 1727969410.9835
MEM 1313.542969 1727969411.0839
MEM 1313.542969 1727969411.1842
MEM 1313.542969 1727969411.2845
MEM 1313.542969 1727969411.3848
MEM 1313.542969 1727969411.4851
MEM 1313.542969 1727969411.5855
MEM 1313.542969 1727969411.6857
MEM 1313.542969 1727969411.7860
MEM 1313.542969 1727969411.8863
MEM 1313.542969 1727969411.9866
MEM 1313.542969 1727969412.0869
MEM 1313.542969 1727969412.1872
MEM 1313.542969 1727969412.2875
MEM 1313.542969 1727969412.3878
MEM 1313.542969 1727969412.4882
MEM 1313.542969 1727969412.5884
MEM 1313.542969 1727969412.6887
MEM 1313.542969 1727969412.7890
MEM 1313.542969 1727969412.8893
MEM 1313.542969 1727969412.9896
MEM 1313.542969 1727969413.0898
MEM 1313.542969 1727969413.1902
MEM 1313.542969 1727969413.2905
MEM 1313.542969 1727969413.3908
MEM 1313.542969 1727969413.4911
MEM 1313.542969 1727969413.5914
MEM 1313.542969 1727969413.6917
MEM 1313.542969 1727969413.7920
MEM 1313.542969 1727969413.8923
MEM 1313.542969 1727969413.9927
MEM 1313.542969 1727969414.0930
MEM 1313.542969 1727969414.1932
MEM 1313.542969 1727969414.2935
MEM 1313.542969 1727969414.3939
MEM 1313.542969 1727969414.4942
MEM 1313.542969 1727969414.5945
MEM 1313.542969 1727969414.6948
MEM 1313.542969 1727969414.7951
MEM 1313.542969 1727969414.8954
MEM 1313.542969 1727969414.9957
MEM 1313.542969 1727969415.0960
MEM 1313.542969 1727969415.1963
MEM 1313.542969 1727969415.2966
MEM 1313.542969 1727969415.3969
MEM 1313.542969 1727969415.4972
MEM 1313.542969 1727969415.5974
MEM 1313.542969 1727969415.6978
MEM 1313.542969 1727969415.7981
MEM 1313.542969 1727969415.8984
MEM 1313.542969 1727969415.9987
MEM 1313.542969 1727969416.0990
MEM 1313.542969 1727969416.1993
MEM 1313.542969 1727969416.2996
MEM 1313.542969 1727969416.3999
MEM 1313.542969 1727969416.5002
MEM 1313.542969 1727969416.6006
MEM 1313.542969 1727969416.7009
MEM 1313.542969 1727969416.8012
MEM 1313.542969 1727969416.9015
MEM 1313.542969 1727969417.0018
MEM 1313.542969 1727969417.1021
MEM 1313.542969 1727969417.2024
MEM 1313.542969 1727969417.3027
MEM 1313.542969 1727969417.4030
MEM 1313.542969 1727969417.5033
MEM 1313.542969 1727969417.6036
MEM 1313.542969 1727969417.7039
MEM 1313.542969 1727969417.8042
MEM 1313.542969 1727969417.9045
MEM 1313.542969 1727969418.0048
MEM 1313.542969 1727969418.1050
MEM 1313.542969 1727969418.2053
MEM 1313.542969 1727969418.3056
MEM 1313.542969 1727969418.4059
MEM 1313.542969 1727969418.5062
MEM 1313.542969 1727969418.6065
MEM 1313.542969 1727969418.7068
MEM 1313.542969 1727969418.8071
MEM 1313.542969 1727969418.9074
MEM 1313.542969 1727969419.0077
MEM 1313.542969 1727969419.1080
MEM 1313.542969 1727969419.2083
MEM 1313.542969 1727969419.3086
MEM 1313.542969 1727969419.4089
MEM 1313.542969 1727969419.5092
MEM 1313.542969 1727969419.6095
MEM 1313.542969 1727969419.7098
MEM 1313.542969 1727969419.8100
MEM 1313.542969 1727969419.9103
MEM 1313.542969 1727969420.0107
MEM 1313.542969 1727969420.1110
MEM 1313.542969 1727969420.2113
MEM 1313.542969 1727969420.3116
MEM 1313.542969 1727969420.4119
MEM 1313.542969 1727969420.5122
MEM 1313.542969 1727969420.6125
MEM 1313.542969 1727969420.7129
MEM 1313.542969 1727969420.8132
MEM 1313.542969 1727969420.9135
MEM 1313.542969 1727969421.0138
MEM 1313.542969 1727969421.1141
MEM 1313.542969 1727969421.2145
MEM 1313.542969 1727969421.3148
MEM 1313.542969 1727969421.4151
MEM 1313.542969 1727969421.5154
MEM 1313.542969 1727969421.6157
MEM 1313.542969 1727969421.7161
MEM 1313.542969 1727969421.8164
MEM 1313.542969 1727969421.9167
MEM 1313.542969 1727969422.0170
MEM 1313.542969 1727969422.1172
MEM 1313.542969 1727969422.2175
MEM 1313.542969 1727969422.3179
MEM 1313.546875 1727969422.4182
MEM 1313.546875 1727969422.5185
MEM 1313.546875 1727969422.6188
MEM 1313.546875 1727969422.7191
MEM 1313.546875 1727969422.8195
MEM 1313.546875 1727969422.9198
MEM 1313.546875 1727969423.0201
MEM 1313.546875 1727969423.1204
MEM 1313.546875 1727969423.2207
MEM 1313.546875 1727969423.3210
MEM 1314.523438 1727969423.4213
MEM 1318.214844 1727969423.5216
MEM 1318.214844 1727969423.6220
MEM 1318.214844 1727969423.7223
MEM 1318.214844 1727969423.8226
MEM 1318.214844 1727969423.9229
MEM 1318.214844 1727969424.0232
MEM 1318.214844 1727969424.1235
MEM 1318.214844 1727969424.2239
MEM 1318.214844 1727969424.3242
MEM 1318.214844 1727969424.4245
MEM 1318.214844 1727969424.5248
MEM 1318.214844 1727969424.6251
MEM 1318.214844 1727969424.7254
MEM 1318.214844 1727969424.8258
MEM 1318.296875 1727969424.9261
MEM 1318.296875 1727969425.0264
MEM 1318.296875 1727969425.1267
MEM 1318.296875 1727969425.2270
MEM 1318.296875 1727969425.3273
MEM 1318.296875 1727969425.4276
MEM 1318.296875 1727969425.5279
MEM 1318.296875 1727969425.6282
MEM 1318.296875 1727969425.7285
MEM 1318.296875 1727969425.8289
MEM 1318.296875 1727969425.9292
MEM 1318.296875 1727969426.0295
MEM 1318.296875 1727969426.1298
MEM 1318.296875 1727969426.2301
MEM 1318.296875 1727969426.3304
MEM 1318.296875 1727969426.4307
MEM 1318.296875 1727969426.5311
MEM 1318.296875 1727969426.6314
MEM 1318.296875 1727969426.7317
MEM 1318.296875 1727969426.8320
MEM 1318.296875 1727969426.9323
MEM 1318.296875 1727969427.0327
MEM 1318.296875 1727969427.1331
MEM 1318.296875 1727969427.2334
MEM 1318.296875 1727969427.3337
MEM 1318.296875 1727969427.4341
MEM 1318.296875 1727969427.5344
MEM 1318.296875 1727969427.6347
MEM 1318.296875 1727969427.7350
MEM 1318.296875 1727969427.8353
MEM 1318.296875 1727969427.9356
MEM 1318.296875 1727969428.0359
MEM 1318.296875 1727969428.1361
MEM 1318.296875 1727969428.2365
MEM 1318.296875 1727969428.3367
MEM 1318.296875 1727969428.4370
MEM 1318.296875 1727969428.5373
MEM 1318.296875 1727969428.6375
MEM 1318.296875 1727969428.7379
MEM 1318.296875 1727969428.8382
MEM 1318.296875 1727969428.9385
MEM 1318.296875 1727969429.0388
MEM 1318.296875 1727969429.1391
MEM 1318.296875 1727969429.2394
MEM 1318.296875 1727969429.3397
MEM 1318.296875 1727969429.4400
MEM 1318.296875 1727969429.5403
MEM 1318.296875 1727969429.6406
MEM 1318.296875 1727969429.7410
MEM 1318.296875 1727969429.8412
MEM 1318.296875 1727969429.9415
MEM 1318.296875 1727969430.0417
MEM 1318.296875 1727969430.1420
MEM 1318.296875 1727969430.2423
MEM 1318.296875 1727969430.3426
MEM 1318.296875 1727969430.4429
MEM 1318.296875 1727969430.5432
MEM 1318.296875 1727969430.6435
MEM 1318.296875 1727969430.7438
MEM 1318.296875 1727969430.8441
MEM 1318.296875 1727969430.9444
MEM 1318.296875 1727969431.0446
MEM 1318.296875 1727969431.1449
MEM 1318.296875 1727969431.2452
MEM 1318.296875 1727969431.3455
MEM 1318.296875 1727969431.4458
MEM 1318.296875 1727969431.5461
MEM 1318.296875 1727969431.6464
MEM 1318.296875 1727969431.7468
MEM 1318.296875 1727969431.8471
MEM 1318.296875 1727969431.9474
MEM 1318.296875 1727969432.0477
MEM 1318.296875 1727969432.1480
MEM 1318.296875 1727969432.2483
MEM 1318.296875 1727969432.3485
MEM 1318.296875 1727969432.4488
MEM 1318.296875 1727969432.5491
MEM 1318.296875 1727969432.6495
MEM 1318.296875 1727969432.7498
MEM 1318.296875 1727969432.8501
MEM 1318.296875 1727969432.9503
MEM 1318.296875 1727969433.0506
MEM 1318.296875 1727969433.1509
MEM 1318.296875 1727969433.2512
MEM 1318.296875 1727969433.3514
MEM 1318.296875 1727969433.4517
MEM 1318.296875 1727969433.5519
MEM 1318.296875 1727969433.6523
MEM 1318.296875 1727969433.7525
MEM 1318.296875 1727969433.8528
MEM 1318.296875 1727969433.9531
MEM 1318.296875 1727969434.0533
MEM 1318.296875 1727969434.1537
MEM 1318.296875 1727969434.2539
MEM 1318.296875 1727969434.3542
MEM 1318.296875 1727969434.4545
MEM 1318.296875 1727969434.5547
MEM 1318.296875 1727969434.6550
MEM 1318.296875 1727969434.7553
MEM 1318.296875 1727969434.8556
MEM 1318.296875 1727969434.9559
MEM 1318.296875 1727969435.0561
MEM 1318.296875 1727969435.1564
MEM 1318.296875 1727969435.2567
MEM 1318.296875 1727969435.3571
MEM 1318.296875 1727969435.4573
MEM 1318.296875 1727969435.5576
MEM 1318.296875 1727969435.6579
MEM 1318.296875 1727969435.7582
MEM 1318.296875 1727969435.8585
MEM 1318.296875 1727969435.9588
MEM 1318.296875 1727969436.0591
MEM 1318.296875 1727969436.1594
MEM 1318.296875 1727969436.2597
MEM 1318.296875 1727969436.3600
MEM 1318.296875 1727969436.4602
MEM 1318.296875 1727969436.5605
MEM 1318.296875 1727969436.6608
MEM 1318.296875 1727969436.7611
MEM 1318.296875 1727969436.8614
MEM 1318.296875 1727969436.9617
MEM 1318.296875 1727969437.0620
MEM 1318.296875 1727969437.1623
MEM 1318.296875 1727969437.2626
MEM 1318.296875 1727969437.3629
MEM 1318.296875 1727969437.4631
MEM 1318.296875 1727969437.5634
MEM 1318.296875 1727969437.6638
MEM 1318.296875 1727969437.7640
MEM 1318.296875 1727969437.8643
MEM 1318.296875 1727969437.9645
MEM 1318.296875 1727969438.0648
MEM 1318.296875 1727969438.1651
MEM 1318.296875 1727969438.2654
MEM 1318.296875 1727969438.3656
MEM 1318.296875 1727969438.4659
MEM 1318.296875 1727969438.5663
MEM 1318.296875 1727969438.6666
MEM 1318.296875 1727969438.7668
MEM 1318.296875 1727969438.8671
MEM 1318.296875 1727969438.9674
MEM 1318.296875 1727969439.0676
MEM 1318.296875 1727969439.1680
MEM 1318.296875 1727969439.2682
MEM 1318.296875 1727969439.3685
MEM 1318.296875 1727969439.4687
MEM 1318.296875 1727969439.5690
MEM 1318.296875 1727969439.6692
MEM 1318.296875 1727969439.7695
MEM 1318.296875 1727969439.8698
MEM 1318.296875 1727969439.9700
MEM 1318.296875 1727969440.0703
MEM 1318.296875 1727969440.1706
MEM 1318.296875 1727969440.2708
MEM 1318.296875 1727969440.3712
MEM 1318.296875 1727969440.4715
MEM 1318.296875 1727969440.5717
MEM 1318.296875 1727969440.6720
MEM 1318.296875 1727969440.7723
MEM 1318.296875 1727969440.8726
MEM 1318.296875 1727969440.9729
MEM 1318.296875 1727969441.0732
MEM 1318.296875 1727969441.1735
MEM 1318.296875 1727969441.2739
MEM 1318.296875 1727969441.3742
MEM 1318.332031 1727969441.4745
MEM 1318.332031 1727969441.5748
MEM 1318.332031 1727969441.6751
MEM 1318.332031 1727969441.7754
MEM 1318.332031 1727969441.8757
MEM 1318.289062 1727969441.9760
MEM 1318.417969 1727969442.0764
MEM 1318.398438 1727969442.1767
MEM 1318.398438 1727969442.2770
MEM 1318.398438 1727969442.3773
MEM 1318.398438 1727969442.4776
MEM 1318.398438 1727969442.5778
MEM 1318.398438 1727969442.6781
MEM 1318.398438 1727969442.7784
MEM 1318.398438 1727969442.8786
MEM 1318.398438 1727969442.9789
MEM 1318.398438 1727969443.0791
MEM 1318.398438 1727969443.1794
MEM 1318.398438 1727969443.2797
MEM 1318.398438 1727969443.3800
MEM 1318.398438 1727969443.4802
MEM 1318.398438 1727969443.5805
MEM 1318.398438 1727969443.6808
MEM 1318.398438 1727969443.7811
MEM 1318.398438 1727969443.8814
MEM 1318.398438 1727969443.9817
MEM 1318.398438 1727969444.0820
MEM 1318.398438 1727969444.1823
MEM 1318.398438 1727969444.2826
MEM 1318.398438 1727969444.3829
MEM 1318.398438 1727969444.4831
MEM 1318.398438 1727969444.5834
MEM 1318.398438 1727969444.6837
MEM 1318.398438 1727969444.7840
MEM 1318.398438 1727969444.8842
MEM 1318.398438 1727969444.9844
MEM 1318.398438 1727969445.0847
MEM 1318.398438 1727969445.1850
MEM 1318.398438 1727969445.2853
MEM 1318.398438 1727969445.3856
MEM 1318.398438 1727969445.4859
MEM 1318.398438 1727969445.5861
MEM 1318.398438 1727969445.6864
MEM 1318.398438 1727969445.7867
MEM 1318.398438 1727969445.8870
MEM 1318.398438 1727969445.9873
MEM 1318.398438 1727969446.0875
MEM 1318.398438 1727969446.1878
MEM 1318.398438 1727969446.2881
MEM 1318.398438 1727969446.3884
MEM 1318.398438 1727969446.4887
MEM 1318.398438 1727969446.5890
MEM 1318.398438 1727969446.6892
MEM 1318.398438 1727969446.7894
MEM 1318.398438 1727969446.8897
MEM 1318.398438 1727969446.9900
MEM 1318.398438 1727969447.0902
MEM 1318.398438 1727969447.1905
MEM 1318.398438 1727969447.2908
MEM 1318.398438 1727969447.3910
MEM 1318.398438 1727969447.4913
MEM 1318.398438 1727969447.5916
MEM 1318.398438 1727969447.6919
MEM 1318.398438 1727969447.7922
MEM 1318.398438 1727969447.8924
MEM 1318.398438 1727969447.9927
MEM 1318.398438 1727969448.0930
MEM 1318.398438 1727969448.1932
MEM 1318.398438 1727969448.2935
MEM 1318.398438 1727969448.3937
MEM 1318.398438 1727969448.4940
MEM 1318.398438 1727969448.5943
MEM 1318.398438 1727969448.6946
MEM 1318.398438 1727969448.7948
MEM 1318.398438 1727969448.8951
MEM 1318.398438 1727969448.9953
MEM 1318.398438 1727969449.0955
MEM 1318.398438 1727969449.1959
MEM 1318.398438 1727969449.2962
MEM 1318.398438 1727969449.3964
MEM 1318.398438 1727969449.4967
MEM 1318.398438 1727969449.5970
MEM 1318.398438 1727969449.6972
MEM 1318.398438 1727969449.7975
MEM 1318.398438 1727969449.8978
MEM 1318.398438 1727969449.9980
MEM 1318.398438 1727969450.0983
MEM 1318.398438 1727969450.1986
MEM 1318.398438 1727969450.2989
MEM 1318.398438 1727969450.3992
MEM 1318.398438 1727969450.4995
MEM 1318.398438 1727969450.5998
MEM 1318.398438 1727969450.7002
MEM 1318.398438 1727969450.8005
MEM 1318.398438 1727969450.9008
MEM 1318.398438 1727969451.0011
MEM 1318.398438 1727969451.1013
MEM 1318.398438 1727969451.2016
MEM 1318.398438 1727969451.3019
MEM 1318.398438 1727969451.4021
MEM 1318.398438 1727969451.5024
MEM 1318.398438 1727969451.6027
MEM 1318.398438 1727969451.7030
MEM 1318.398438 1727969451.8033
MEM 1318.398438 1727969451.9036
MEM 1318.398438 1727969452.0038
MEM 1318.398438 1727969452.1041
MEM 1318.398438 1727969452.2044
MEM 1318.398438 1727969452.3046
MEM 1318.398438 1727969452.4049
MEM 1318.398438 1727969452.5052
MEM 1318.398438 1727969452.6055
MEM 1318.398438 1727969452.7058
MEM 1318.398438 1727969452.8061
MEM 1318.398438 1727969452.9064
MEM 1318.398438 1727969453.0066
MEM 1318.398438 1727969453.1069
MEM 1318.398438 1727969453.2072
MEM 1318.398438 1727969453.3075
MEM 1318.398438 1727969453.4078
MEM 1318.398438 1727969453.5080
MEM 1318.398438 1727969453.6083
MEM 1318.398438 1727969453.7086
MEM 1318.398438 1727969453.8089
MEM 1318.398438 1727969453.9092
MEM 1318.398438 1727969454.0094
MEM 1318.398438 1727969454.1097
MEM 1318.398438 1727969454.2100
MEM 1318.398438 1727969454.3103
MEM 1318.398438 1727969454.4106
MEM 1318.398438 1727969454.5108
MEM 1318.398438 1727969454.6110
MEM 1318.398438 1727969454.7114
MEM 1318.398438 1727969454.8116
MEM 1318.398438 1727969454.9119
MEM 1318.398438 1727969455.0122
MEM 1318.398438 1727969455.1125
MEM 1318.398438 1727969455.2128
MEM 1318.398438 1727969455.3131
MEM 1318.398438 1727969455.4134
MEM 1318.398438 1727969455.5137
MEM 1318.398438 1727969455.6139
MEM 1318.398438 1727969455.7142
MEM 1318.398438 1727969455.8146
MEM 1318.398438 1727969455.9148
MEM 1318.398438 1727969456.0152
MEM 1318.398438 1727969456.1155
MEM 1318.398438 1727969456.2158
MEM 1318.398438 1727969456.3161
MEM 1318.398438 1727969456.4164
MEM 1318.398438 1727969456.5167
MEM 1318.398438 1727969456.6170
MEM 1318.398438 1727969456.7173
MEM 1318.398438 1727969456.8177
MEM 1318.398438 1727969456.9180
MEM 1318.398438 1727969457.0183
MEM 1318.398438 1727969457.1186
MEM 1318.398438 1727969457.2189
MEM 1318.398438 1727969457.3193
MEM 1318.398438 1727969457.4195
MEM 1318.398438 1727969457.5199
MEM 1318.398438 1727969457.6203
MEM 1318.398438 1727969457.7206
MEM 1318.398438 1727969457.8210
MEM 1318.398438 1727969457.9213
MEM 1318.398438 1727969458.0216
MEM 1318.398438 1727969458.1219
MEM 1318.398438 1727969458.2222
MEM 1318.398438 1727969458.3226
MEM 1318.398438 1727969458.4229
MEM 1318.398438 1727969458.5232
MEM 1318.398438 1727969458.6236
MEM 1318.398438 1727969458.7239
MEM 1318.398438 1727969458.8242
MEM 1318.398438 1727969458.9245
MEM 1318.398438 1727969459.0249
MEM 1318.398438 1727969459.1252
MEM 1318.398438 1727969459.2255
MEM 1318.398438 1727969459.3258
MEM 1318.398438 1727969459.4262
MEM 1318.398438 1727969459.5265
MEM 1318.398438 1727969459.6269
MEM 1318.398438 1727969459.7272
MEM 1318.398438 1727969459.8275
MEM 1318.398438 1727969459.9278
MEM 1318.398438 1727969460.0282
MEM 1318.398438 1727969460.1285
MEM 1318.398438 1727969460.2288
MEM 1318.398438 1727969460.3292
MEM 1318.398438 1727969460.4296
MEM 1318.398438 1727969460.5299
MEM 1318.398438 1727969460.6304
MEM 1318.398438 1727969460.7308
MEM 1318.398438 1727969460.8313
MEM 1318.398438 1727969460.9317
MEM 1318.398438 1727969461.0321
MEM 1318.398438 1727969461.1324
MEM 1318.398438 1727969461.2328
MEM 1318.398438 1727969461.3333
MEM 1318.398438 1727969461.4336
MEM 1318.398438 1727969461.5340
MEM 1318.398438 1727969461.6343
MEM 1318.398438 1727969461.7347
MEM 1318.398438 1727969461.8350
MEM 1318.398438 1727969461.9354
MEM 1318.398438 1727969462.0358
MEM 1318.398438 1727969462.1361
MEM 1318.398438 1727969462.2365
MEM 1318.398438 1727969462.3368
MEM 1318.398438 1727969462.4372
MEM 1318.398438 1727969462.5376
MEM 1318.398438 1727969462.6380
MEM 1318.398438 1727969462.7383
MEM 1318.398438 1727969462.8387
MEM 1318.398438 1727969462.9390
MEM 1318.398438 1727969463.0394
MEM 1318.398438 1727969463.1398
MEM 1318.398438 1727969463.2401
MEM 1318.398438 1727969463.3405
MEM 1318.398438 1727969463.4408
MEM 1318.398438 1727969463.5411
MEM 1318.398438 1727969463.6415
MEM 1318.398438 1727969463.7418
MEM 1318.398438 1727969463.8422
MEM 1318.398438 1727969463.9426
MEM 1318.398438 1727969464.0429
MEM 1318.398438 1727969464.1432
MEM 1318.398438 1727969464.2436
MEM 1318.398438 1727969464.3439
MEM 1318.398438 1727969464.4443
MEM 1318.398438 1727969464.5447
MEM 1318.398438 1727969464.6451
MEM 1318.398438 1727969464.7454
MEM 1318.398438 1727969464.8458
MEM 1318.398438 1727969464.9461
MEM 1318.398438 1727969465.0465
MEM 1318.398438 1727969465.1469
MEM 1318.398438 1727969465.2472
MEM 1318.398438 1727969465.3475
MEM 1318.398438 1727969465.4479
MEM 1318.398438 1727969465.5482
MEM 1318.398438 1727969465.6485
MEM 1318.398438 1727969465.7488
MEM 1318.398438 1727969465.8492
MEM 1318.398438 1727969465.9495
MEM 1318.398438 1727969466.0498
MEM 1318.398438 1727969466.1502
MEM 1318.398438 1727969466.2505
MEM 1318.398438 1727969466.3508
MEM 1318.398438 1727969466.4511
MEM 1318.398438 1727969466.5514
MEM 1318.398438 1727969466.6517
MEM 1318.398438 1727969466.7520
MEM 1318.398438 1727969466.8524
MEM 1318.398438 1727969466.9528
MEM 1318.398438 1727969467.0531
MEM 1318.398438 1727969467.1534
MEM 1318.398438 1727969467.2537
MEM 1318.398438 1727969467.3540
MEM 1318.398438 1727969467.4543
MEM 1318.398438 1727969467.5546
MEM 1318.398438 1727969467.6549
MEM 1318.398438 1727969467.7553
MEM 1318.398438 1727969467.8556
MEM 1318.398438 1727969467.9559
MEM 1318.398438 1727969468.0562
MEM 1318.398438 1727969468.1566
MEM 1318.398438 1727969468.2569
MEM 1318.398438 1727969468.3573
MEM 1318.398438 1727969468.4576
MEM 1318.398438 1727969468.5579
MEM 1318.398438 1727969468.6583
MEM 1318.398438 1727969468.7586
MEM 1318.398438 1727969468.8590
MEM 1318.398438 1727969468.9594
MEM 1318.398438 1727969469.0597
MEM 1318.398438 1727969469.1601
MEM 1318.398438 1727969469.2604
MEM 1318.398438 1727969469.3607
MEM 1318.398438 1727969469.4610
MEM 1318.398438 1727969469.5612
MEM 1318.398438 1727969469.6616
MEM 1318.398438 1727969469.7619
MEM 1318.398438 1727969469.8622
MEM 1318.398438 1727969469.9625
MEM 1318.398438 1727969470.0628
MEM 1318.398438 1727969470.1631
MEM 1318.398438 1727969470.2634
MEM 1318.398438 1727969470.3638
MEM 1318.398438 1727969470.4641
MEM 1318.398438 1727969470.5644
MEM 1318.398438 1727969470.6647
MEM 1318.398438 1727969470.7651
MEM 1318.398438 1727969470.8654
MEM 1318.398438 1727969470.9658
MEM 1318.398438 1727969471.0661
MEM 1318.398438 1727969471.1664
MEM 1318.398438 1727969471.2668
MEM 1318.398438 1727969471.3672
MEM 1318.398438 1727969471.4675
MEM 1318.398438 1727969471.5679
MEM 1318.398438 1727969471.6682
MEM 1318.398438 1727969471.7685
MEM 1318.398438 1727969471.8692
MEM 1318.398438 1727969471.9696
MEM 1318.398438 1727969472.0700
MEM 1318.398438 1727969472.1703
MEM 1318.398438 1727969472.2706
MEM 1318.398438 1727969472.3710
MEM 1318.398438 1727969472.4713
MEM 1318.398438 1727969472.5717
MEM 1318.398438 1727969472.6720
MEM 1318.398438 1727969472.7724
MEM 1318.398438 1727969472.8727
MEM 1318.398438 1727969472.9731
MEM 1318.398438 1727969473.0735
MEM 1318.398438 1727969473.1738
MEM 1318.398438 1727969473.2742
MEM 1318.398438 1727969473.3745
MEM 1318.398438 1727969473.4749
MEM 1318.398438 1727969473.5753
MEM 1318.398438 1727969473.6757
MEM 1318.398438 1727969473.7761
MEM 1318.398438 1727969473.8764
MEM 1318.398438 1727969473.9768
MEM 1318.398438 1727969474.0778
MEM 1318.398438 1727969474.1781
MEM 1318.398438 1727969474.2785
MEM 1318.398438 1727969474.3788
MEM 1318.398438 1727969474.4793
MEM 1318.398438 1727969474.5797
MEM 1318.398438 1727969474.6801
MEM 1318.398438 1727969474.7804
MEM 1318.398438 1727969474.8808
MEM 1318.398438 1727969474.9811
MEM 1318.398438 1727969475.0814
MEM 1318.398438 1727969475.1818
MEM 1318.398438 1727969475.2821
MEM 1318.398438 1727969475.3825
MEM 1318.398438 1727969475.4829
MEM 1318.398438 1727969475.5832
MEM 1318.398438 1727969475.6836
MEM 1318.398438 1727969475.7839
MEM 1318.398438 1727969475.8843
MEM 1318.398438 1727969475.9846
MEM 1318.398438 1727969476.0849
MEM 1318.398438 1727969476.1852
MEM 1318.398438 1727969476.2855
MEM 1318.398438 1727969476.3858
MEM 1318.398438 1727969476.4862
MEM 1318.398438 1727969476.5865
MEM 1318.398438 1727969476.6868
MEM 1318.398438 1727969476.7871
MEM 1318.398438 1727969476.8874
MEM 1318.398438 1727969476.9878
MEM 1318.398438 1727969477.0881
MEM 1318.398438 1727969477.1884
MEM 1318.398438 1727969477.2888
MEM 1318.398438 1727969477.3892
MEM 1318.398438 1727969477.4895
MEM 1318.398438 1727969477.5898
MEM 1318.398438 1727969477.6902
MEM 1318.398438 1727969477.7904
MEM 1318.398438 1727969477.8908
MEM 1318.398438 1727969477.9911
MEM 1318.398438 1727969478.0915
MEM 1318.398438 1727969478.1919
MEM 1318.398438 1727969478.2922
MEM 1318.398438 1727969478.3925
MEM 1318.398438 1727969478.4929
MEM 1318.398438 1727969478.5932
MEM 1318.398438 1727969478.6936
MEM 1318.398438 1727969478.7939
MEM 1318.398438 1727969478.8943
MEM 1318.398438 1727969478.9946
MEM 1318.398438 1727969479.0949
MEM 1318.398438 1727969479.1952
MEM 1318.398438 1727969479.2956
MEM 1318.398438 1727969479.3959
MEM 1318.398438 1727969479.4963
MEM 1318.398438 1727969479.5966
MEM 1318.398438 1727969479.6970
MEM 1318.398438 1727969479.7973
MEM 1318.398438 1727969479.8976
MEM 1318.398438 1727969479.9980
MEM 1318.398438 1727969480.0984
MEM 1318.398438 1727969480.1987
MEM 1318.398438 1727969480.2990
MEM 1318.398438 1727969480.3993
MEM 1318.398438 1727969480.4996
MEM 1318.398438 1727969480.6000
MEM 1318.398438 1727969480.7003
MEM 1318.398438 1727969480.8007
MEM 1318.398438 1727969480.9011
MEM 1318.398438 1727969481.0015
MEM 1318.398438 1727969481.1019
MEM 1318.398438 1727969481.2022
MEM 1318.398438 1727969481.3025
MEM 1318.398438 1727969481.4029
MEM 1318.398438 1727969481.5032
MEM 1318.398438 1727969481.6035
MEM 1318.398438 1727969481.7039
MEM 1318.398438 1727969481.8042
MEM 1318.398438 1727969481.9046
MEM 1318.398438 1727969482.0049
MEM 1318.398438 1727969482.1052
MEM 1318.398438 1727969482.2056
MEM 1318.398438 1727969482.3064
